1.000000, 0.999402
1.000000, 0.997057
0.000000, 0.081799
1.000000, 0.999856
0.000000, 0.081577
0.000000, 0.081392
1.000000, 0.999842
1.000000, 0.999974
0.000000, 0.082208
0.000000, 0.081399
0.000000, 0.083285
0.000000, 0.081352
0.000000, 0.081524
1.000000, 0.999948
1.000000, 0.998946
0.000000, 0.082737
1.000000, 0.999561
1.000000, 0.999862
0.000000, 0.081868
1.000000, 0.991911
0.000000, 0.081748
1.000000, 0.999983
0.000000, 0.081699
0.000000, 0.081386
0.000000, 0.083061
0.000000, 0.081373
1.000000, 0.997366
0.000000, 0.081707
0.000000, 0.081338
0.000000, 0.081463
0.000000, 0.081779
0.000000, 0.081586
0.000000, 0.081382
1.000000, 0.999639
1.000000, 0.994160
0.000000, 0.081364
1.000000, 0.999683
0.000000, 0.083484
0.000000, 0.082969
0.000000, 0.082201
0.000000, 0.081526
1.000000, 0.864946
0.000000, 0.082113
0.000000, 0.081369
0.000000, 0.083000
1.000000, 0.999999
0.000000, 0.081350
1.000000, 0.997917
1.000000, 0.999902
0.000000, 0.082396
0.000000, 0.081501
1.000000, 0.999643
1.000000, 0.999885
1.000000, 0.973585
0.000000, 0.088257
0.000000, 0.081843
0.000000, 0.081545
1.000000, 0.999999
0.000000, 0.081728
1.000000, 0.999859
0.000000, 0.081328
1.000000, 0.997054
0.000000, 0.082654
1.000000, 0.456262
0.000000, 0.082691
1.000000, 0.995967
1.000000, 0.999820
0.000000, 0.081557
0.000000, 0.082517
1.000000, 0.997863
1.000000, 0.774528
1.000000, 0.999740
0.000000, 0.083654
0.000000, 0.081340
1.000000, 0.999683
1.000000, 0.999288
0.000000, 0.081394
0.000000, 0.081779
1.000000, 0.999966
0.000000, 0.081853
1.000000, 0.569403
0.000000, 0.081656
0.000000, 0.081870
0.000000, 0.081417
1.000000, 0.999974
0.000000, 0.081473
0.000000, 0.082093
0.000000, 0.081951
0.000000, 0.081438
0.000000, 0.081681
0.000000, 0.082133
0.000000, 0.081446
1.000000, 0.999653
1.000000, 0.999960
0.000000, 0.088806
1.000000, 0.999407
1.000000, 0.999780
1.000000, 0.999883
0.000000, 0.081584
1.000000, 0.851948
0.000000, 0.081432
0.000000, 0.081648
1.000000, 0.999756
0.000000, 0.081422
0.000000, 0.081763
1.000000, 0.997504
0.000000, 0.082042
1.000000, 0.999458
0.000000, 0.082168
0.000000, 0.081717
1.000000, 0.999943
1.000000, 0.875590
1.000000, 0.999557
0.000000, 0.081517
0.000000, 0.081758
0.000000, 0.081520
0.000000, 0.081682
0.000000, 0.081528
1.000000, 0.999965
0.000000, 0.084138
1.000000, 0.997917
1.000000, 0.999940
1.000000, 0.992309
1.000000, 0.999993
0.000000, 0.081403
0.000000, 0.081518
0.000000, 0.081356
0.000000, 0.081416
0.000000, 0.082562
1.000000, 0.998830
1.000000, 0.082180
0.000000, 0.081405
0.000000, 0.082707
0.000000, 0.083110
1.000000, 0.999950
0.000000, 0.081821
0.000000, 0.083119
1.000000, 0.999855
0.000000, 0.082319
0.000000, 0.081425
0.000000, 0.082373
0.000000, 0.082129
1.000000, 0.999957
0.000000, 0.081358
1.000000, 0.999758
0.000000, 0.085050
0.000000, 0.082651
0.000000, 0.081983
0.000000, 0.081770
1.000000, 0.999621
0.000000, 0.082761
1.000000, 0.086295
1.000000, 0.592610
1.000000, 0.999944
0.000000, 0.081513
1.000000, 0.973586
1.000000, 0.415737
0.000000, 0.082152
0.000000, 0.081429
1.000000, 0.999999
0.000000, 0.082734
0.000000, 0.082613
1.000000, 0.999982
0.000000, 0.082447
0.000000, 0.081724
1.000000, 0.999999
1.000000, 0.999054
0.000000, 0.082516
0.000000, 0.082029
1.000000, 0.999729
0.000000, 0.082286
0.000000, 0.081347
0.000000, 0.082588
0.000000, 0.081473
1.000000, 0.998885
0.000000, 0.082808
0.000000, 0.081402
0.000000, 0.081502
0.000000, 0.723552
1.000000, 0.979949
1.000000, 0.999643
0.000000, 0.081655
0.000000, 0.081568
0.000000, 0.084251
0.000000, 0.082091
1.000000, 0.994031
1.000000, 0.999973
1.000000, 0.999222
0.000000, 0.083958
0.000000, 0.082857
0.000000, 0.081806
0.000000, 0.082924
0.000000, 0.082369
0.000000, 0.081504
1.000000, 0.960282
1.000000, 0.999998
1.000000, 0.999971
0.000000, 0.082813
0.000000, 0.082447
0.000000, 0.081450
0.000000, 0.083421
1.000000, 0.999992
0.000000, 0.082421
0.000000, 0.082536
1.000000, 0.999843
1.000000, 0.969615
0.000000, 0.082404
0.000000, 0.082572
0.000000, 0.081576
0.000000, 0.081386
0.000000, 0.081327
1.000000, 0.999873
1.000000, 0.999652
1.000000, 0.999711
1.000000, 0.999359
1.000000, 0.999983
0.000000, 0.084043
0.000000, 0.083800
0.000000, 0.082202
1.000000, 0.819388
1.000000, 0.999938
0.000000, 0.082446
0.000000, 0.082494
0.000000, 0.081458
1.000000, 0.084311
0.000000, 0.083551
0.000000, 0.082162
1.000000, 0.999837
0.000000, 0.081550
0.000000, 0.081654
1.000000, 0.999890
0.000000, 0.081643
1.000000, 0.999852
0.000000, 0.081867
0.000000, 0.083384
0.000000, 0.081595
0.000000, 0.081974
0.000000, 0.081478
1.000000, 0.999879
1.000000, 0.999461
0.000000, 0.085664
0.000000, 0.084012
0.000000, 0.082282
0.000000, 0.086425
1.000000, 0.993929
1.000000, 0.999322
0.000000, 0.086554
0.000000, 0.082550
1.000000, 0.996513
1.000000, 0.999888
1.000000, 0.999583
1.000000, 0.084447
0.000000, 0.082128
1.000000, 0.815872
0.000000, 0.083112
0.000000, 0.081524
1.000000, 0.999946
0.000000, 0.081550
1.000000, 0.275457
0.000000, 0.082460
0.000000, 0.082694
1.000000, 0.508496
1.000000, 0.999612
1.000000, 0.999906
1.000000, 0.082323
0.000000, 0.083198
0.000000, 0.082126
0.000000, 0.081571
0.000000, 0.081744
1.000000, 0.999961
0.000000, 0.082617
1.000000, 0.999723
1.000000, 0.999989
0.000000, 0.082400
0.000000, 0.081969
1.000000, 0.999728
1.000000, 0.999948
1.000000, 0.997505
0.000000, 0.081925
0.000000, 0.082789
1.000000, 0.999290
0.000000, 0.082357
0.000000, 0.081814
0.000000, 0.081447
1.000000, 0.083163
1.000000, 0.971001
0.000000, 0.081408
1.000000, 0.926665
1.000000, 0.999753
1.000000, 0.999997
0.000000, 0.083855
1.000000, 0.748076
0.000000, 0.081972
0.000000, 0.083020
1.000000, 0.993502
0.000000, 0.081787
1.000000, 0.999996
1.000000, 0.999751
1.000000, 0.537297
1.000000, 0.999931
1.000000, 0.999967
0.000000, 0.081524
0.000000, 0.083932
1.000000, 0.999964
1.000000, 0.999178
0.000000, 0.081536
0.000000, 0.082855
1.000000, 0.995341
0.000000, 0.081421
1.000000, 0.999919
0.000000, 0.081492
1.000000, 0.997451
1.000000, 0.999820
0.000000, 0.081705
0.000000, 0.081776
0.000000, 0.081690
0.000000, 0.081683
0.000000, 0.083882
0.000000, 0.082855
0.000000, 0.081678
0.000000, 0.081611
0.000000, 0.083357
1.000000, 0.988988
0.000000, 0.081552
0.000000, 0.081616
0.000000, 0.081630
0.000000, 0.083385
1.000000, 0.999910
0.000000, 0.082280
1.000000, 0.999988
0.000000, 0.081495
0.000000, 0.082228
0.000000, 0.082063
1.000000, 0.975923
1.000000, 0.999275
1.000000, 0.890744
1.000000, 0.953971
0.000000, 0.081473
0.000000, 0.081407
1.000000, 0.997419
0.000000, 0.082030
0.000000, 0.082171
0.000000, 0.081388
0.000000, 0.083714
1.000000, 0.082567
0.000000, 0.081542
1.000000, 0.999199
0.000000, 0.081484
1.000000, 0.999455
1.000000, 0.992597
1.000000, 0.999668
0.000000, 0.081826
0.000000, 0.081757
0.000000, 0.082171
0.000000, 0.081873
0.000000, 0.082196
0.000000, 0.081703
1.000000, 0.801414
1.000000, 0.999444
0.000000, 0.081726
1.000000, 0.998283
1.000000, 0.188606
0.000000, 0.081442
0.000000, 0.081759
0.000000, 0.081382
0.000000, 0.081383
1.000000, 0.919438
1.000000, 0.084168
0.000000, 0.082410
1.000000, 0.999669
0.000000, 0.083718
0.000000, 0.081747
1.000000, 0.999709
0.000000, 0.081412
1.000000, 0.999987
